 0.35690E+01  0.74836E+01  0.43200E+01  0.68151E+01 00020 00282 00056 00001 00001 00001 00002 00001 00045 00038 00024 00029 00031 00006 00023 00028 00099 00104 00097 00110 00061 00051 00086 00068 00094 00094 00094 00094 00094 00094 00094 00094 0000001868 1561459738 000000228
 0.79959E+01  0.58638E+01  0.70843E+01  0.66822E+01 00002 00257 00089 00001 00001 00002 00002 00002 00025 00024 00008 00006 00017 00004 00041 00030 00093 00104 00098 00063 00057 00118 00075 00098 00095 00095 00096 00096 00095 00094 00095 00177 0000002176 1561460046 000000266
 0.44770E+01  0.33655E+01  0.45440E+01  0.45027E+01 00342 00214 00054 00001 00000 00002 00001 00002 00035 00027 00035 00035 00033 00007 00070 00050 00099 00103 00096 00054 00000 00086 00052 00245 00094 00094 00094 00094 00094 00094 00094 00094 0000002552 1561460422 000000312
 0.42870E+01  0.59400E+01  0.37443E+01  0.66952E+01 00005 00189 00030 00001 00001 00001 00002 00002 00020 00015 00013 00015 00013 00002 00012 00028 00098 00103 00096 00060 00065 00074 00222 00052 00095 00095 00095 00095 00095 00095 00095 00164 0000002820 1561460690 000000348
 0.49126E+01  0.70305E+01  0.47213E+01  0.68274E+01 00001 00146 00090 00001 00001 00001 00002 00001 00105 00095 00039 00055 00065 00003 00046 00034 00181 00103 00096 00056 00056 00056 00183 00081 00094 00094 00094 00094 00094 00094 00094 00094 0000003038 1561460908 000000372
 0.61710E+01  0.74745E+01  0.54461E+01  0.66483E+01 00002 00192 00032 00002 00002 00001 00002 00002 00065 00060 00030 00037 00042 00003 00025 00024 00067 00103 00097 00149 00071 00066 00116 00086 00094 00094 00094 00094 00094 00173 00094 00177 0000003421 1561461291 000000418
 0.50653E+01  0.34800E+01  0.54692E+01  0.42337E+01 00412 00226 00079 00002 00002 00001 00001 00001 00043 00044 00006 00008 00036 00052 00010 00021 00098 00102 00095 00089 00052 00061 00052 00054 00094 00094 00156 00094 00094 00093 00094 00094 0000003435 1561461305 000000421
 0.89761E+01  0.55785E+01  0.76207E+01  0.58682E+01 00001 00195 00064 00001 00001 00001 00001 00001 00044 00048 00008 00007 00028 00002 00004 00025 00060 00103 00096 00094 00060 00066 00059 00087 00096 00096 00097 00096 00096 00093 00163 00164 0000003488 1561461358 000000427
 0.16023E+01  0.77198E+01  0.30332E+01  0.70720E+01 00002 00156 00033 00001 00001 00001 00001 00002 00029 00027 00009 00011 00019 00003 00008 00114 00065 00103 00096 00180 00080 00059 00059 00250 00096 00096 00086 00136 00096 00088 00133 00130 0000003537 1561461407 000000434
 0.79900E+01  0.57719E+01  0.67475E+01  0.58080E+01 00002 00210 00046 00002 00001 00002 00001 00001 00045 00042 00008 00017 00030 00002 00011 00022 00063 00105 00099 00182 00051 00176 00104 00066 00094 00094 00094 00094 00094 00076 00094 00094 0000003884 1561461754 000000478
 0.65717E+01  0.14520E+00  0.65653E+01  0.25609E+01 00001 00202 00042 00002 00001 00001 00002 00001 00039 00028 00027 00027 00025 00003 00020 00023 00057 00103 00096 00160 00057 00052 00112 00150 00094 00094 00094 00094 00094 00094 00094 00094 0000003939 1561461809 000000484
 0.62550E+01  0.21152E+01  0.57708E+01  0.40172E+01 00002 00186 00047 00002 00002 00002 00002 00001 00011 00013 00009 00007 00011 00002 00005 00027 00219 00104 00097 00106 00212 00198 00073 00089 00095 00095 00169 00162 00095 00088 00094 00177 0000003994 1561461864 000000491
 0.47190E+01  0.19151E+01  0.42474E+01  0.38185E+01 00462 00185 00063 00002 00002 00001 00002 00001 00044 00036 00028 00036 00031 00005 00189 00032 00101 00105 00098 00059 00107 00058 00179 00051 00094 00094 00094 00094 00094 00094 00094 00177 0000004226 1561462096 000000518
 0.18053E+01  0.25652E+01  0.25131E+01  0.40592E+01 00001 00187 00056 00001 00001 00002 00001 00001 00011 00016 00007 00005 00008 00002 00012 00026 00087 00104 00098 00156 00053 00076 00068 00130 00097 00097 00179 00161 00097 00096 00096 00183 0000004719 1561462589 000000577
 0.57596E+01  0.45477E+01  0.42305E+01  0.60535E+01 00639 00214 00043 00001 00002 00002 00001 00002 00013 00015 00007 00007 00007 00002 00026 00025 00101 00104 00097 00056 00139 00072 00064 00180 00097 00097 00096 00096 00097 00096 00096 00165 0000004719 1561462589 000000578
 0.62760E+01  0.25410E+01  0.61978E+01  0.42108E+01 00453 00193 00056 00002 00001 00002 00002 00001 00011 00015 00006 00007 00009 00002 00004 00030 00099 00102 00096 00130 00063 00074 00113 00056 00094 00094 00166 00171 00094 00082 00161 00176 0000004871 1561462741 000000596
 0.13310E+01  0.44528E+01  0.19902E+01  0.55868E+01 00002 00260 00028 00002 00002 00002 00002 00001 00009 00006 00009 00009 00004 00002 00007 00027 00096 00104 00098 00062 00094 00079 00241 00121 00164 00164 00095 00095 00095 00063 00095 00164 0000005345 1561463215 000000653
 0.52030E+01  0.34487E+00  0.52000E+01  0.24661E+01 00001 00262 00116 00002 00002 00002 00002 00001 00106 00089 00069 00190 00088 00021 03739 00123 00061 00101 00095 00169 00139 00076 00059 00051 00096 00096 00096 00096 00096 00096 00096 00096 0000005461 1561463331 000000670
 0.25522E+01  0.32727E+01  0.27317E+01  0.47819E+01 00001 00195 00025 00001 00000 00001 00002 00001 00011 00009 00010 00011 00009 00002 00008 00028 00081 00102 00096 00068 00000 00052 00203 00064 00097 00097 00097 00097 00097 00092 00097 00180 0000005511 1561463381 000000676
 0.63835E+01  0.87288E+01  0.61864E+01  0.75556E+01 00001 00205 00121 00001 00002 00002 00001 00001 00041 00042 00071 00559 00390 01604 01013 00142 00063 00102 00096 00051 00247 00060 00059 00067 00096 00096 00096 00096 00096 00096 00096 00096 0000005735 1561463605 000000702
 0.14736E+01  0.87959E+01  0.38679E+01  0.72869E+01 00001 00231 00048 00001 00003 00002 00003 00001 00007 00006 00006 00005 00004 00003 00007 00032 00056 00105 00099 00076 00068 00052 00089 00067 00097 00097 00170 00080 00096 00103 00095 00053 0000005743 1561463613 000000703
 0.55051E+01  0.50018E+01  0.56513E+01  0.58018E+01 00567 00206 00063 00001 00003 00002 00002 00002 00037 00037 00007 00009 00022 00004 00008 00034 00100 00103 00097 00055 00175 00229 00079 00110 00095 00095 00180 00095 00095 00100 00095 00163 0000005785 1561463655 000000708
 0.69626E+01  0.21105E+00  0.63825E+01  0.23882E+01 00001 00208 00148 00002 00002 00001 00001 00002 00067 00054 00068 00291 00085 00019 03740 00187 00051 00105 00098 00180 00196 00065 00051 00059 00093 00093 00093 00093 00093 00095 00093 00093 0000005838 1561463708 000000714
 0.58867E+01  0.80222E+01  0.54084E+01  0.78465E+01 00002 00278 00037 00001 00001 00002 00001 00000 00012 00015 00007 00006 00010 00002 00003 00024 00132 00105 00099 00063 00078 00254 00059 00000 00095 00095 00182 00172 00095 00176 00066 00181 0000005878 1561463748 000000720
 0.76573E+01  0.45570E+00  0.73342E+01  0.24943E+01 00001 00304 00034 00001 00002 00002 00002 00001 00025 00026 00007 00006 00019 00003 00006 00027 00060 00105 00098 00051 00204 00065 00100 00053 00095 00095 00159 00174 00095 00176 00095 00163 0000005990 1561463860 000000733
 0.59191E+01  0.67158E+01  0.57838E+01  0.66027E+01 00013 00421 00061 00002 00002 00001 00002 00001 00068 00053 00040 00045 00526 00011 00912 02783 00100 00104 00097 00055 00082 00097 00201 00056 00097 00097 00097 00097 00097 00098 00097 00097 0000006052 1561463922 000000742
 0.88944E+01  0.12252E+01  0.80470E+01  0.34158E+01 00001 00227 00040 00002 00002 00002 00002 00001 00027 00021 00012 00014 00014 00002 00007 00029 00085 00104 00097 00071 00196 00216 00223 00073 00095 00095 00095 00095 00095 00103 00095 00178 0000006187 1561464057 000000760
 0.12382E+01  0.61294E+01  0.23928E+01  0.64856E+01 00002 00206 00041 00002 00002 00002 00001 00001 00014 00008 00018 00019 00013 00003 00018 00041 00188 00103 00096 00217 00240 00253 00074 00137 00095 00095 00095 00095 00095 00097 00095 00095 0000006678 1561464548 000000816
 0.60500E+00  0.24684E+01  0.12731E+01  0.14729E+01 00002 00184 00047 00001 00002 00002 00001 00001 00044 00043 00007 00015 00028 00002 00010 00021 00149 00105 00099 00136 00075 00119 00083 00071 00097 00097 00097 00097 00097 00111 00097 00179 0000007117 1561464987 000000869
 0.75743E+00  0.41812E+01  0.22542E+01  0.50911E+01 00001 00202 00078 00001 00002 00001 00001 00001 00068 00057 00025 00033 00040 00004 00021 00025 00052 00105 00098 00090 00139 00084 00056 00052 00094 00094 00094 00094 00094 00094 00094 00177 0000007319 1561465189 000000892
 0.17620E+01  0.38163E+01  0.18472E+01  0.49368E+01 00002 00215 00043 00001 00002 00001 00001 00001 00048 00045 00023 00029 00031 00004 00020 00028 00165 00104 00097 00070 00076 00062 00052 00054 00094 00094 00094 00094 00094 00094 00094 00163 0000007690 1561465560 000000938
 0.47432E+01  0.63702E+01  0.51416E+01  0.66497E+01 00007 00265 00057 00002 00002 00001 00002 00002 00013 00013 00005 00005 00010 00003 00017 00057 00100 00105 00098 00073 00254 00100 00165 00071 00096 00094 00095 00167 00094 00096 00096 00095 0000007928 1561465798 000000968
 0.15076E+01  0.60109E+01  0.23524E+01  0.62678E+01 00001 00249 00105 00002 00002 00001 00002 00002 00077 00066 00048 00066 00056 00007 00054 00115 00052 00105 00098 00059 00096 00072 00180 00195 00096 00096 00096 00096 00096 00096 00096 00079 0000008138 1561466008 000000993
 0.59609E+01  0.65577E+00  0.52030E+01  0.34070E+01 00002 00213 00024 00002 00002 00002 00001 00002 00010 00011 00005 00005 00008 00001 00003 00029 00107 00103 00097 00101 00165 00152 00062 00119 00097 00097 00189 00097 00097 00056 00158 00179 0000008275 1561466145 000001008
 0.36058E+01  0.24684E+01  0.33154E+01  0.38274E+01 00631 00223 00068 00002 00001 00002 00001 00001 00041 00042 00012 00014 00029 00007 00013 00026 00101 00104 00098 00056 00052 00081 00053 00065 00097 00097 00097 00097 00097 00096 00096 00183 0000008358 1561466228 000001018
 0.68592E+01  0.48272E+01  0.66407E+01  0.57654E+01 00702 00186 00064 00001 00002 00001 00003 00001 00009 00014 00008 00009 00007 00003 00013 00029 00098 00101 00095 00059 00051 00054 00173 00082 00096 00096 00095 00095 00096 00095 00095 00178 0000008360 1561466230 000001019
 0.63390E+01  0.65358E+01  0.45792E+01  0.66709E+01 00001 00382 00076 00001 00001 00001 00002 00001 00082 00068 00051 00063 00055 00006 00409 00044 00061 00102 00096 00063 00091 00058 00088 00079 00096 00096 00096 00096 00096 00096 00096 00096 0000008391 1561466261 000001024
 0.83490E+01  0.73852E+01  0.69548E+01  0.68642E+01 00001 00216 00073 00001 00002 00001 00002 00002 00022 00024 00008 00005 00015 00003 00012 00023 00066 00102 00096 00052 00162 00068 00111 00080 00095 00095 00094 00094 00095 00094 00094 00177 0000008411 1561466281 000001026
 0.86215E+01  0.68057E+01  0.68970E+01  0.70863E+01 00002 00199 00016 00002 00002 00000 00001 00002 00013 00014 00011 00018 00008 00002 00010 00135 00104 00103 00096 00054 00063 00000 00067 00064 00097 00097 00072 00059 00097 00061 00097 00059 0000008609 1561466479 000001050
 0.75020E+01  0.18633E+01  0.42350E+01  0.54416E+01 00001 00866 00023 00001 00001 00002 00001 00002 00009 00007 00007 00008 00008 00002 00007 00028 00056 00103 00097 00072 00056 00052 00057 00057 00094 00094 00094 00094 00094 00160 00094 00177 0000008613 1561466483 000001051
 0.62559E+01  0.14617E+01  0.56926E+01  0.30755E+01 00001 00224 00056 00002 00002 00001 00002 00001 00019 00023 00008 00005 00018 00004 00031 00026 00059 00103 00097 00057 00076 00062 00076 00067 00096 00096 00095 00096 00096 00095 00095 00164 0000008908 1561466778 000001088
 0.65098E+01  0.51643E+01  0.63865E+01  0.60319E+01 00617 00252 00013 00002 00002 00001 00002 00001 00010 00010 00007 00006 00008 00003 00004 00022 00099 00103 00097 00129 00073 00052 00088 00073 00094 00094 00174 00094 00094 00126 00186 00163 0000009023 1561466893 000001102
 0.46729E+01  0.69986E+01  0.50572E+01  0.66918E+01 00034 00276 00046 00002 00001 00002 00002 00003 00036 00031 00016 00020 00019 00002 00011 00606 00100 00104 00098 00243 00202 00060 00142 00095 00095 00095 00095 00095 00095 00062 00095 00096 0000009056 1561466926 000001106
 0.17908E+01  0.19404E+01  0.31979E+01  0.38502E+01 00002 00222 00023 00003 00001 00002 00001 00002 00014 00015 00012 00012 00014 00002 00011 00029 00192 00103 00096 00060 00055 00073 00065 00113 00095 00095 00095 00095 00095 00077 00095 00178 0000009056 1561466926 000001107
 0.74303E+00  0.63522E+01  0.20486E+01  0.65216E+01 00001 00227 00083 00002 00001 00002 00001 00002 00064 00051 00031 00038 00032 00006 00035 00084 00105 00102 00095 00176 00206 00066 00051 00228 00096 00096 00096 00096 00096 00100 00098 00097 0000009245 1561467115 000001130
 0.21888E+01  0.56031E+01  0.32670E+01  0.59419E+01 00002 00152 00056 00002 00002 00001 00001 00002 00072 00061 00031 00037 00042 00002 00023 00050 00058 00103 00096 00253 00077 00051 00085 00106 00096 00096 00096 00096 00096 00096 00096 00096 0000009361 1561467231 000001143
 0.23958E+01  0.30880E+01  0.34398E+01  0.42864E+01 00002 00184 00054 00003 00001 00002 00002 00001 00041 00037 00012 00015 00024 00002 00011 00051 00238 00105 00098 00101 00065 00061 00107 00075 00097 00097 00097 00097 00097 00163 00097 00097 0000009615 1561467485 000001175
 0.32670E+01  0.66529E+01  0.34293E+01  0.72675E+01 00004 00378 00033 00002 00002 00001 00002 00002 00005 00004 00008 00010 00003 00003 00008 00027 00098 00103 00096 00059 00182 00064 00168 00119 00095 00094 00093 00171 00094 00095 00093 00180 0000009661 1561467531 000001180
 0.25455E+01  0.48400E+01  0.33034E+01  0.54337E+01 00001 00201 00098 00003 00002 00002 00002 00002 00083 00068 00023 00030 00041 00011 00664 00741 00073 00103 00097 00131 00075 00082 00078 00129 00095 00095 00095 00095 00095 00098 00095 00095 0000009822 1561467692 000001199
 0.39889E+01  0.68244E+01  0.45738E+01  0.63646E+01 00001 00223 00089 00001 00002 00002 00001 00002 00075 00067 00041 00068 00067 00050 00044 00298 00061 00104 00097 00076 00093 00070 00056 00162 00093 00093 00093 00093 00093 00093 00093 00093 0000011078 1561468948 000001348
 0.94380E+00  0.64253E+01  0.21602E+01  0.66742E+01 00001 00347 00081 00002 00002 00001 00002 00001 00076 00061 00157 00045 00035 00006 00026 00257 00070 00102 00095 00161 00063 00054 00175 00073 00097 00097 00097 00097 00097 00100 00097 00097 0000011317 1561469187 000001376
 0.86680E+01  0.29905E+01  0.74308E+01  0.45348E+01 00002 00316 00028 00001 00002 00001 00002 00001 00038 00030 00014 00018 00020 00002 00011 00024 00114 00102 00096 00053 00053 00057 00070 00077 00094 00094 00094 00094 00094 00054 00094 00163 0000011441 1561469311 000001391
 0.17289E+01  0.37295E+01  0.27221E+01  0.49211E+01 00001 00179 00033 00002 00001 00001 00002 00001 00007 00003 00010 00008 00006 00002 00006 00029 00054 00103 00097 00110 00052 00052 00120 00070 00216 00094 00094 00094 00094 00096 00094 00177 0000011721 1561469591 000001423
 0.74488E+01  0.90597E+01  0.71874E+01  0.80708E+01 00002 00268 00057 00001 00002 00001 00002 00001 00048 00042 00025 00028 00031 00003 00019 00074 00083 00104 00097 00073 00108 00055 00102 00055 00094 00094 00094 00094 00094 00162 00094 00094 0000011743 1561469613 000001427
 0.64372E+01  0.43076E+01  0.61710E+01  0.57997E+01 00423 00290 00068 00002 00002 00001 00001 00001 00029 00019 00022 00024 00019 00004 00018 00028 00101 00104 00098 00218 00159 00058 00068 00057 00094 00094 00094 00094 00094 00098 00094 00096 0000011827 1561469697 000001437
 0.32530E+01  0.18786E+01  0.37133E+01  0.38990E+01 00002 00219 00028 00002 00001 00001 00001 00002 00009 00008 00012 00010 00009 00004 00005 00027 00121 00102 00096 00189 00051 00064 00059 00087 00095 00097 00095 00095 00173 00104 00095 00182 0000012399 1561470269 000001505
 0.43922E+01  0.88087E+01  0.44165E+01  0.80344E+01 00016 00374 00103 00001 00002 00002 00002 00002 00086 00082 00014 00028 00424 00002 00017 00028 00097 00101 00095 00056 00167 00058 00076 00073 00094 00094 00094 00094 00117 00155 00094 00094 0000012400 1561470270 000001506
 0.37397E+01  0.35219E+01  0.43914E+01  0.37689E+01 00497 00215 00024 00002 00001 00002 00002 00002 00008 00452 00009 00007 00013 00003 00005 00079 00101 00105 00098 00106 00051 00186 00145 00139 00212 00095 00207 00240 00095 00211 00169 00244 0000012689 1561470559 000001540
 0.24585E+00  0.64684E+01  0.87959E+00  0.66729E+01 00001 00184 00051 00002 00001 00002 00001 00001 00008 00009 00008 00007 00007 00003 00009 00068 00070 00103 00096 00054 00053 00078 00051 00061 00237 00095 00196 00253 00196 00160 00094 00253 0000012739 1561470609 000001546
 0.36058E+01  0.75701E+01  0.39930E+01  0.72913E+01 00090 00324 00113 00001 00001 00001 00002 00002 00106 00090 00048 00057 00055 00012 00070 00240 00101 00105 00099 00055 00088 00051 00177 00190 00096 00096 00096 00096 00096 00097 00096 00096 0000012935 1561470805 000001572
 0.21409E+01  0.98588E+00  0.33260E+01  0.32137E+01 00002 00323 00031 00001 00002 00001 00001 00002 00013 00006 00012 00010 00007 00003 00010 00108 00136 00105 00098 00092 00107 00059 00099 00144 00182 00123 00185 00170 00167 00060 00195 00175 0000013116 1561470986 000001593
 0.58731E+01  0.20067E+00  0.54233E+01  0.27912E+01 00001 00256 00049 00001 00002 00001 00002 00002 00007 00008 00006 00006 00007 00003 00010 00028 00087 00105 00099 00100 00084 00054 00211 00084 00094 00125 00093 00171 00094 00093 00093 00176 0000013497 1561471367 000001638
 0.44592E+01  0.73274E+01  0.48765E+01  0.73115E+01 00005 00231 00077 00001 00002 00001 00002 00001 00023 00021 00011 00006 00014 00004 00010 00028 00100 00105 00098 00100 00152 00056 00106 00092 00097 00097 00098 00174 00097 00104 00100 00099 0000013577 1561471447 000001647
 0.82828E+01  0.25963E+01  0.67276E+01  0.44286E+01 00002 00183 00015 00002 00002 00002 00002 00002 00008 00010 00007 00004 00006 00004 00003 00028 00053 00105 00098 00099 00208 00063 00079 00118 00097 00097 00177 00180 00097 00100 00146 00180 0000013872 1561471742 000001681
 0.51937E+00  0.16357E+01  0.22022E+01  0.31273E+01 00002 00478 00051 00001 00002 00001 00001 00001 00023 00024 00007 00007 00017 00004 00005 00028 00051 00104 00098 00062 00063 00062 00059 00057 00097 00097 00161 00174 00097 00178 00171 00165 0000013913 1561471783 000001687
 0.22225E+01  0.32428E+01  0.33396E+01  0.42726E+01 00001 00145 00055 00002 00002 00002 00002 00002 00014 00017 00006 00006 00008 00005 00016 00452 00063 00102 00096 00230 00189 00246 00076 00077 00096 00096 00160 00173 00096 00095 00095 00095 0000014272 1561472142 000001730
 0.61847E+01  0.83103E+01  0.58806E+01  0.64153E+01 00001 00272 00104 00002 00001 00002 00002 00002 00247 00187 03713 00395 00088 00006 00015 00024 00066 00105 00098 00098 00057 00123 00066 00063 00097 00096 00096 00096 00096 00096 00096 00179 0000014365 1561472235 000001742
 0.41382E+01  0.70684E+01  0.40781E+01  0.64816E+01 00001 00200 00042 00002 00002 00002 00002 00002 00026 00028 00004 00005 00027 00002 00004 00029 00075 00104 00097 00132 00095 00086 00152 00249 00097 00097 00098 00165 00097 00075 00155 00179 0000015203 1561473073 000001838
 0.95663E+00  0.31460E+01  0.25072E+01  0.45140E+01 00001 00240 00036 00001 00001 00002 00001 00001 00006 00004 00007 00006 00004 00004 00008 00024 00051 00103 00097 00066 00052 00209 00103 00066 00165 00097 00171 00096 00096 00178 00096 00165 0000015273 1561473143 000001846
 0.42233E+01  0.80985E+01  0.42188E+01  0.77559E+01 00025 00203 00065 00002 00001 00001 00001 00001 00091 00089 00025 00044 00053 00002 00024 00093 00098 00102 00096 00105 00064 00082 00060 00068 00096 00096 00096 00096 00096 00090 00096 00051 0000015300 1561473170 000001849
 0.68002E+01  0.86084E+01  0.62306E+01  0.80503E+01 00002 00219 00107 00002 00001 00001 00002 00001 00028 00028 00008 00010 00013 00007 00036 00071 00222 00102 00095 00188 00107 00055 00166 00082 00097 00097 00098 00207 00097 00096 00096 00216 0000015604 1561473474 000001887
 0.79860E+01  0.71081E+01  0.72285E+01  0.73810E+01 00002 00216 00023 00002 00001 00002 00001 00002 00008 00007 00006 00007 00002 00003 00005 00022 00103 00102 00096 00219 00063 00126 00088 00117 00097 00162 00097 00097 00097 00176 00097 00180 0000015613 1561473483 000001889
 0.45012E+01  0.69364E+00  0.44115E+01  0.25723E+01 00001 00172 00070 00002 00002 00002 00002 00002 00076 00063 00042 00050 00049 00004 00035 00037 00055 00105 00099 00059 00189 00169 00115 00247 00096 00096 00096 00096 00096 00096 00096 00179 0000015803 1561473673 000001913
 0.87963E+01  0.21296E+01  0.80425E+01  0.32945E+01 00002 00404 00070 00002 00001 00003 00002 00001 00043 00035 00030 00048 00099 00248 00294 00487 00254 00104 00098 00083 00105 00158 00066 00051 00094 00094 00094 00094 00094 00094 00094 00095 0000016144 1561474014 000001953
 0.47378E+00  0.36210E+01  0.16698E+01  0.48177E+01 00001 00176 00062 00001 00001 00001 00002 00001 00077 00071 00013 00025 00040 00009 00044 00175 00051 00102 00096 00099 00055 00204 00115 00071 00096 00096 00096 00096 00096 00098 00096 00096 0000016255 1561474125 000001967
 0.78067E+01  0.55705E+01  0.68700E+01  0.76849E+00 00002 00797 00052 00002 00001 00001 00002 00002 00039 00033 00022 00025 00026 00005 00022 00037 00085 00102 00095 00153 00089 00062 00074 00136 00094 00094 00094 00094 00094 00094 00094 00094 0000016315 1561474185 000001975
 0.45853E+01  0.48263E+01  0.42318E+01  0.54063E+01 00429 00219 00060 00002 00001 00001 00001 00001 00083 00081 00022 00023 00051 00004 00015 00126 00098 00102 00096 00153 00052 00051 00053 00074 00094 00094 00094 00094 00094 00186 00094 00168 0000016321 1561474191 000001976
 0.45140E+01  0.84859E+01  0.48884E+01  0.78041E+01 00001 00573 00096 00001 00002 00001 00002 00002 00102 00085 00049 00057 00061 00004 00033 00053 00055 00102 00096 00081 00089 00086 00057 00060 00097 00097 00097 00097 00097 00097 00097 00097 0000016391 1561474261 000001984
 0.78112E+01  0.28241E+00  0.69768E+01  0.26164E+01 00002 00231 00074 00002 00001 00001 00001 00001 00051 00041 00037 00042 00036 00003 00058 00067 00052 00103 00096 00203 00051 00057 00119 00253 00094 00094 00094 00094 00094 00094 00094 00094 0000016588 1561474458 000002008
 0.28798E+01  0.49735E+01  0.31580E+01  0.56567E+01 00010 00213 00096 00001 00002 00001 00002 00001 00044 00046 00011 00008 00026 00003 00009 00025 00098 00101 00095 00051 00130 00056 00229 00056 00097 00097 00098 00097 00097 00178 00096 00165 0000016668 1561474538 000002019
 0.38598E+01  0.69069E+01  0.46102E+01  0.70310E+01 00005 00173 00048 00002 00002 00002 00002 00001 00037 00032 00011 00016 00023 00002 00011 00029 00100 00104 00097 00053 00093 00064 00062 00123 00097 00097 00097 00097 00097 00097 00097 00184 0000016721 1561474591 000002026
 0.28386E+01  0.17449E+00  0.35816E+01  0.24085E+01 00001 00199 00101 00001 00002 00001 00002 00001 00094 00071 00033 00038 00037 00006 00059 02948 00052 00103 00097 00055 00101 00058 00199 00076 00095 00095 00095 00095 00095 00096 00095 00095 0000016824 1561474694 000002039
 0.70396E+00  0.10914E+01  0.16516E+01  0.34729E+01 00002 00226 00025 00002 00002 00002 00002 00003 00013 00010 00011 00014 00009 00003 00008 00024 00075 00104 00098 00206 00140 00104 00128 00199 00095 00095 00095 00095 00095 00177 00095 00182 0000016827 1561474697 000002040
 0.74258E+00  0.11282E+01  0.14520E+01  0.45679E+01 00001 00204 00018 00003 00001 00002 00002 00001 00020 00018 00009 00012 00014 00002 00008 00019 00086 00105 00098 00110 00076 00161 00060 00102 00097 00097 00097 00097 00097 00058 00097 00166 0000017056 1561474926 000002068
 0.41975E+01  0.58638E+01  0.38381E+01  0.63383E+01 00006 00129 00046 00001 00002 00001 00002 00001 00039 00038 00011 00014 00027 00001 00008 00031 00098 00103 00096 00080 00083 00054 00134 00056 00095 00095 00095 00095 00095 00082 00095 00178 0000017123 1561474993 000002076
 0.13880E+01  0.11768E+01  0.27240E+01  0.31804E+01 00002 00224 00066 00002 00001 00001 00001 00002 00009 00012 00007 00007 00008 00004 00012 00022 00155 00104 00098 00113 00059 00052 00057 00058 00094 00094 00093 00093 00094 00093 00093 00180 0000017482 1561475352 000002123
